kind	id	episode__season	episode__episode	episode__title	title	color_info__color	color_info__note
episode	"""A Country Practice"" (1981) {Good Mates: Part 1 (#6.9)}"	6	9	Good Mates: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Good Mates: Part 2 (#6.10)}"	6	10	Good Mates: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Got It Made: Part 1 (#3.79)}"	3	79	Got It Made: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Got It Made: Part 2 (#3.80)}"	3	80	Got It Made: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Grace and Favour: Part 1 (#3.3)}"	3	3	Grace and Favour: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Grace and Favour: Part 2 (#3.4)}"	3	4	Grace and Favour: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Growing Pains: Part 1 (#6.83)}"	6	83	Growing Pains: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Growing Pains: Part 2 (#6.84)}"	6	84	Growing Pains: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Guilty Party: Part 1 (#13.23)}"	13	23	Guilty Party: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Guilty Party: Part 2 (#13.24)}"	13	24	Guilty Party: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hair of the Dog: Part 1 (#3.25)}"	3	25	Hair of the Dog: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hair of the Dog: Part2 (#3.26)}"	3	26	Hair of the Dog: Part2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Handle with Care: Part 1 (#9.41)}"	9	41	Handle with Care: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Handle with Care: Part 2 (#9.42)}"	9	42	Handle with Care: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hard Act to Follow: Part 1 (#8.41)}"	8	41	Hard Act to Follow: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hard Act to Follow: Part 2 (#8.42)}"	8	42	Hard Act to Follow: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Have I Got a Deal for You: Part 1 (#3.81)}"	3	81	Have I Got a Deal for You: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Have I Got a Deal for You: Part 2 (#3.82)}"	3	82	Have I Got a Deal for You: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hear No Evil: Part 1 (#2.55)}"	2	55	Hear No Evil: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hear No Evil: Part 2 (#2.56)}"	2	56	Hear No Evil: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Heartbreaker: Part 1 (#12.1)}"	12	1	Heartbreaker: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Heartbreaker: Part 2 (#12.2)}"	12	2	Heartbreaker: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Heaven's Gate: Part 1 (#12.57)}"	12	57	Heaven's Gate: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Heaven's Gate: Part 2 (#12.58)}"	12	58	Heaven's Gate: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Heroes and Villains: Part 1 (#13.71)}"	13	71	Heroes and Villains: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Heroes and Villains: Part 2 (#13.72)}"	13	72	Heroes and Villains: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hidden Extras: Part 1 (#6.87)}"	6	87	Hidden Extras: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hidden Extras: Part 2 (#6.88)}"	6	88	Hidden Extras: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {High Hopes: Part 1 (#12.19)}"	12	19	High Hopes: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {High Hopes: Part 2 (#12.20)}"	12	20	High Hopes: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hit and Run: Part 1 (#7.17)}"	7	17	Hit and Run: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hit and Run: Part 2 (#7.18)}"	7	18	Hit and Run: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Home Truths: Part 1 (#5.13)}"	5	13	Home Truths: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Home Truths: Part 2 (#5.14)}"	5	14	Home Truths: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Home and Away: Part 1 (#7.29)}"	7	29	Home and Away: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Home and Away: Part 2 (#7.30)}"	7	30	Home and Away: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hook, Line and Sinker: Part 1 (#9.67)}"	9	67	"Hook, Line and Sinker: Part 1"	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hook, Line and Sinker: Part 2 (#9.68)}"	9	68	"Hook, Line and Sinker: Part 2"	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hooked: Part 1 (#8.53)}"	8	53	Hooked: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hooked: Part 2 (#8.54)}"	8	54	Hooked: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Horse of a Different Colour: Part 1 (#4.29)}"	4	29	Horse of a Different Colour: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Horse of a Different Colour: Part 2 (#4.30)}"	4	30	Horse of a Different Colour: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hot and Cold: Part 1 (#11.35)}"	11	35	Hot and Cold: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hot and Cold: Part 1 (#4.37)}"	4	37	Hot and Cold: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hot and Cold: Part 2 (#11.36)}"	11	36	Hot and Cold: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Hot and Cold: Part 2 (#4.38)}"	4	38	Hot and Cold: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {I Know Where She's Gone: Part 1 (#2.11)}"	2	11	I Know Where She's Gone: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {I Know Where She's Gone: Part 2 (#2.12)}"	2	12	I Know Where She's Gone: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {I'll Cry If I Want To: Part 1 (#5.17)}"	5	17	I'll Cry If I Want To: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {I'll Cry If I Want To: Part 2 (#5.18)}"	5	18	I'll Cry If I Want To: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {I'll Drink to That: Part 1 (#4.55)}"	4	55	I'll Drink to That: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {I'll Drink to That: Part 2 (#4.56)}"	4	56	I'll Drink to That: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {If Good Men Do Nothing: Part 1 (#8.83)}"	8	83	If Good Men Do Nothing: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {If Good Men Do Nothing: Part 2 (#8.84)}"	8	84	If Good Men Do Nothing: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Illusions: Part 1 (#6.3)}"	6	3	Illusions: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Illusions: Part 1 (#9.37)}"	9	37	Illusions: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Illusions: Part 2 (#6.4)}"	6	4	Illusions: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Illusions: Part 2 (#9.38)}"	9	38	Illusions: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Images: Part 1 (#10.39)}"	10	39	Images: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Images: Part 2 (#10.40)}"	10	40	Images: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {In General Practice: Part 1 (#1.1)}"	1	1	In General Practice: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {In General Practice: Part 2 (#1.2)}"	1	2	In General Practice: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {In Love and War: Part 1 (#6.37)}"	6	37	In Love and War: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {In Love and War: Part 2 (#6.38)}"	6	38	In Love and War: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {In Sickness and in Health: Part 1 (#8.17)}"	8	17	In Sickness and in Health: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {In Sickness and in Health: Part 2 (#8.18)}"	8	18	In Sickness and in Health: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {In a Good Cause: Part 1 (#5.55)}"	5	55	In a Good Cause: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {In a Good Cause: Part 2 (#5.56)}"	5	56	In a Good Cause: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Inner Circle: Part 1 (#13.77)}"	13	77	Inner Circle: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Inner Circle: Part 2 (#13.78)}"	13	78	Inner Circle: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Intensive Care: Part 1 (#7.59)}"	7	59	Intensive Care: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Intensive Care: Part 2 (#7.60)}"	7	60	Intensive Care: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Intolerance: Part 1 (#13.21)}"	13	21	Intolerance: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Intolerance: Part 2 (#13.22)}"	13	22	Intolerance: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Invasion of Privacy: Part 1 (#4.31)}"	4	31	Invasion of Privacy: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Invasion of Privacy: Part 2 (#4.32)}"	4	32	Invasion of Privacy: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {It Isn't Catching, Is It?: Part 1 (#6.71)}"	6	71	"It Isn't Catching, Is It?: Part 1"	A Country Practice	color	
episode	"""A Country Practice"" (1981) {It Isn't Catching, Is It?: Part 2 (#6.72)}"	6	72	"It Isn't Catching, Is It?: Part 2"	A Country Practice	color	
episode	"""A Country Practice"" (1981) {It's My Party: Part 1 (#12.59)}"	12	59	It's My Party: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {It's My Party: Part 2 (#12.60)}"	12	60	It's My Party: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {It's So Easy: Part 1 (#4.5)}"	4	5	It's So Easy: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {It's So Easy: Part 2 (#4.6)}"	4	6	It's So Easy: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {It's in the Blood: Part 1 (#10.29)}"	10	29	It's in the Blood: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {It's in the Blood: Part 2 (#10.30)}"	10	30	It's in the Blood: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Just Another Patient: Part 1 (#3.7)}"	3	7	Just Another Patient: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Just Another Patient: Part 2 (#3.8)}"	3	8	Just Another Patient: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Just One Look: Part 1 (#9.59)}"	9	59	Just One Look: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Just One Look: Part 2 (#9.60)}"	9	60	Just One Look: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Keep on Truckin': Part 1 (#7.45)}"	7	45	Keep on Truckin': Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Keep on Truckin': Part 2 (#7.46)}"	7	46	Keep on Truckin': Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Kicking the Habit: Part 1 (#3.49)}"	3	49	Kicking the Habit: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Kicking the Habit: Part 2 (#3.50)}"	3	50	Kicking the Habit: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Kidstuff: Part 1 (#5.45)}"	5	45	Kidstuff: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Kidstuff: Part 2 (#5.46)}"	5	46	Kidstuff: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Kiss Me Kate: Part 1 (#10.19)}"	10	19	Kiss Me Kate: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Kiss Me Kate: Part 2 (#10.20)}"	10	20	Kiss Me Kate: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Kith and Kin: Part 1 (#3.61)}"	3	61	Kith and Kin: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Kith and Kin: Part 2 (#3.62)}"	3	62	Kith and Kin: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Labour of Love: Part 1 (#7.77)}"	7	77	Labour of Love: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Labour of Love: Part 2 (#7.78)}"	7	78	Labour of Love: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Last of the Summer Wine: Part 1 (#9.15)}"	9	15	Last of the Summer Wine: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Last of the Summer Wine: Part 2 (#9.16)}"	9	16	Last of the Summer Wine: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Leader of the Pack: Part 1 (#4.61)}"	4	61	Leader of the Pack: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Leader of the Pack: Part 2 (#4.62)}"	4	62	Leader of the Pack: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Learning the Lessons: Part 1 (#8.5)}"	8	5	Learning the Lessons: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Learning the Lessons: Part 2 (#8.6)}"	8	6	Learning the Lessons: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Legacy: Part 1 (#8.85)}"	8	85	Legacy: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Legacy: Part 2 (#8.86)}"	8	86	Legacy: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Lest We Forget: Part 1 (#5.37)}"	5	37	Lest We Forget: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Lest We Forget: Part 2 (#5.38)}"	5	38	Lest We Forget: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Let the Sunshine In: Part 1 (#6.59)}"	6	59	Let the Sunshine In: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Let the Sunshine In: Part 2 (#6.60)}"	6	60	Let the Sunshine In: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Let the Sunshine In: Part 3 (#6.61)}"	6	61	Let the Sunshine In: Part 3	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Let the Sunshine In: Part 4 (#6.62)}"	6	62	Let the Sunshine In: Part 4	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Let the Sunshine In: Part 5 (#6.63)}"	6	63	Let the Sunshine In: Part 5	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Let the Sunshine In: Part 6 (#6.64)}"	6	64	Let the Sunshine In: Part 6	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Licensed to Kill: Part 1 (#7.85)}"	7	85	Licensed to Kill: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Licensed to Kill: Part 2 (#7.86)}"	7	86	Licensed to Kill: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Licensed to Kill: Part 3 (#7.87)}"	7	87	Licensed to Kill: Part 3	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Licensed to Kill: Part 4 (#7.88)}"	7	88	Licensed to Kill: Part 4	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Like a Lamb: Part 1 (#12.75)}"	12	75	Like a Lamb: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Like a Lamb: Part 2 (#12.76)}"	12	76	Like a Lamb: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Listen to the Children: Part 1 (#6.55)}"	6	55	Listen to the Children: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Listen to the Children: Part 2 (#6.56)}"	6	56	Listen to the Children: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Little Big Man: Part 1 (#10.61)}"	10	61	Little Big Man: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Little Big Man: Part 2 (#10.62)}"	10	62	Little Big Man: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Little Boy Blue: Part 1 (#12.27)}"	12	27	Little Boy Blue: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Little Boy Blue: Part 2 (#12.28)}"	12	28	Little Boy Blue: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Little Lies: Part 1 (#13.9)}"	13	9	Little Lies: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Little Lies: Part 2 (#13.10)}"	13	10	Little Lies: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Little Voices: Part 1 (#3.1)}"	3	1	Little Voices: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Little Voices: Part 2 (#3.2)}"	3	2	Little Voices: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Local Hero: Part 1 (#13.47)}"	13	47	Local Hero: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Local Hero: Part 2 (#13.48)}"	13	48	Local Hero: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Lost Weekend: Part 1 (#3.39)}"	3	39	Lost Weekend: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Lost Weekend: Part 2 (#3.40)}"	3	40	Lost Weekend: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Lost and Found: Part 1 (#5.25)}"	5	25	Lost and Found: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Lost and Found: Part 2 (#5.26)}"	5	26	Lost and Found: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Lost for Words: Part 1 (#7.21)}"	7	21	Lost for Words: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Lost for Words: Part 2 (#7.22)}"	7	22	Lost for Words: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Love Hurts: Part 1 (#8.13)}"	8	13	Love Hurts: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Love Hurts: Part 2 (#8.14)}"	8	14	Love Hurts: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Love Is Blind: Part 1 (#9.51)}"	9	51	Love Is Blind: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Love Is Blind: Part 2 (#9.52)}"	9	52	Love Is Blind: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Love Story: Part 1 (#7.31)}"	7	31	Love Story: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Love Story: Part 2 (#7.32)}"	7	32	Love Story: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Love and Glory: Part 1 (#3.19)}"	3	19	Love and Glory: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Love and Glory: Part 2 (#3.20)}"	3	20	Love and Glory: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Lover Come Back: Part 1 (#13.75)}"	13	75	Lover Come Back: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Lover Come Back: Part 2 (#13.76)}"	13	76	Lover Come Back: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Loves Labour Lost: Part 1 (#2.29)}"	2	29	Loves Labour Lost: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Loves Labour Lost: Part 2 (#2.30)}"	2	30	Loves Labour Lost: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Man's Best Friend: Part 1 (#4.65)}"	4	65	Man's Best Friend: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Man's Best Friend: Part 2 (#4.66)}"	4	66	Man's Best Friend: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mates: Part 1 (#2.7)}"	2	7	Mates: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mates: Part 2 (#2.8)}"	2	8	Mates: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Matters of the Heart: Part 1 (#8.19)}"	8	19	Matters of the Heart: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Matters of the Heart: Part 2 (#8.20)}"	8	20	Matters of the Heart: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Matters of the Heart: Part 3 (#8.21)}"	8	21	Matters of the Heart: Part 3	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Matters of the Heart: Part 4 (#8.22)}"	8	22	Matters of the Heart: Part 4	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Me and My Girl: Part 1 (#12.53)}"	12	53	Me and My Girl: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Me and My Girl: Part 2 (#12.54)}"	12	54	Me and My Girl: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Message in a Bottle: Part 1 (#9.3)}"	9	3	Message in a Bottle: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Message in a Bottle: Part 2 (#9.4)}"	9	4	Message in a Bottle: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Misconceptions: Part 1 (#4.85)}"	4	85	Misconceptions: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Misconceptions: Part 2 (#4.86)}"	4	86	Misconceptions: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mixed Blessings: Part 1 (#8.3)}"	8	3	Mixed Blessings: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mixed Blessings: Part 2 (#8.4)}"	8	4	Mixed Blessings: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mixed Doubles: Part 1 (#13.39)}"	13	39	Mixed Doubles: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mixed Doubles: Part 2 (#13.40)}"	13	40	Mixed Doubles: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Molly: Part 1 (#5.31)}"	5	31	Molly: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Molly: Part 2 (#5.32)}"	5	32	Molly: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Moment of Truth: Part 1 (#4.23)}"	4	23	Moment of Truth: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Moment of Truth: Part 2 (#4.24)}"	4	24	Moment of Truth: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mother's Little Helper: Part 1 (#11.55)}"	11	55	Mother's Little Helper: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mother's Little Helper: Part 2 (#11.56)}"	11	56	Mother's Little Helper: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Motherly Love: Part 1 (#11.9)}"	11	9	Motherly Love: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Motherly Love: Part 2 (#11.10)}"	11	10	Motherly Love: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mothers and Daughters: Part 1 (#9.9)}"	9	9	Mothers and Daughters: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mothers and Daughters: Part 2 (#9.10)}"	9	10	Mothers and Daughters: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mozart Rules: Part 1 (#7.61)}"	7	61	Mozart Rules: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Mozart Rules: Part 2 (#7.62)}"	7	62	Mozart Rules: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {My Brother's Keeper: Part 1 (#7.35)}"	7	35	My Brother's Keeper: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {My Brother's Keeper: Part 2 (#7.36)}"	7	36	My Brother's Keeper: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {My Sisters's Keeper: Part 1 (#10.83)}"	10	83	My Sisters's Keeper: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {My Sisters's Keeper: Part 2 (#10.84)}"	10	84	My Sisters's Keeper: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {My Son, My Son: Part 1 (#3.65)}"	3	65	"My Son, My Son: Part 1"	A Country Practice	color	
episode	"""A Country Practice"" (1981) {My Son, My Son: Part 2 (#3.66)}"	3	66	"My Son, My Son: Part 2"	A Country Practice	color	
episode	"""A Country Practice"" (1981) {My Way: Part 1 (#5.19)}"	5	19	My Way: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {My Way: Part 2 (#5.20)}"	5	20	My Way: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Natural Selection: Part 1 (#9.71)}"	9	71	Natural Selection: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Natural Selection: Part 2 (#9.72)}"	9	72	Natural Selection: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Never Called Me Mother: Part 1 (#2.21)}"	2	21	Never Called Me Mother: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Never Called Me Mother: Part 2 (#2.22)}"	2	22	Never Called Me Mother: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Never Count Your Chooks: Part 1 (#3.51)}"	3	51	Never Count Your Chooks: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Never Count Your Chooks: Part 2 (#3.52)}"	3	52	Never Count Your Chooks: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Never Too Late: Part 1 (#10.7)}"	10	7	Never Too Late: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {Never Too Late: Part 2 (#10.8)}"	10	8	Never Too Late: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {New Beginnings: Part 1 (#5.33)}"	5	33	New Beginnings: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {New Beginnings: Part 2 (#5.34)}"	5	34	New Beginnings: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {New Kid in Town: Part 1 (#13.83)}"	13	83	New Kid in Town: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {New Kid in Town: Part 2 (#13.84)}"	13	84	New Kid in Town: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {New Pastures: Part 1 (#5.69)}"	5	69	New Pastures: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {New Pastures: Part 2 (#5.70)}"	5	70	New Pastures: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {No Apparent Reason: Part 1 (#2.63)}"	2	63	No Apparent Reason: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {No Apparent Reason: Part 2 (#2.64)}"	2	64	No Apparent Reason: Part 2	A Country Practice	color	
episode	"""A Country Practice"" (1981) {No Case to Answer: Part 1 (#10.73)}"	10	73	No Case to Answer: Part 1	A Country Practice	color	
episode	"""A Country Practice"" (1981) {No Case to Answer: Part 2 (#10.74)}"	10	74	No Case to Answer: Part 2	A Country Practice	color	
